Time,Values
0,294
5,31
9,35
14,32
19,29
24,22
29,22
34,16
39,15
43,16
48,20
53,17
57,24
63,19
68,27
72,25
78,35
82,34
87,38
92,37
97,41
101,43
106,46
112,44
116,56
120,56
126,61
131,58
136,70
140,71
145,70
150,76
154,75
160,78
165,84
170,77
174,85
180,88
183,87
189,98
194,96
199,96
204,98
210,100
216,102
222,105
228,116
234,114
240,110
246,122
252,122
258,129
264,122
269,129
276,138
282,132
287,135
293,143
300,145
306,149
311,150
318,158
324,156
330,152
336,167
342,164
348,169
353,168
359,163
366,177
373,178
378,184
385,185
391,173
396,178
403,187
409,186
415,188
421,186
426,196
433,195
438,202
445,194
451,195
457,204
464,209
470,204
476,204
481,206
488,210
494,218
499,213
505,220
512,222
518,220
523,230
529,230
535,228
542,232
549,226
554,232
560,228
566,238
572,239
579,232
584,233
591,232
596,240
603,244
608,243
614,240
621,249
627,249
634,250
640,252
646,255
652,243
658,257
664,255
670,257
676,260
682,258
688,258
693,256
700,256
706,253
713,261
718,265
725,269
731,261
737,269
743,263
749,270
755,266
760,264
767,270
772,272
778,268
785,270
791,264
798,274
804,280
809,276
815,269
822,270
828,282
833,282
840,280
845,280
852,283
857,273
864,277
870,288
876,288
883,285
889,282
895,292
900,283
907,290
913,290
919,282
925,295
931,292
937,295
943,285
948,296
955,285
960,298
968,285
974,299
980,298
986,291
991,290
997,290
1003,291
1009,301
1016,292
1021,296
1027,304
1034,292
1040,298
1046,299
1053,297
1059,295
1065,309
1071,306
1076,302
1082,301
1089,300
1094,306
1101,300
1107,309
1112,311
1118,308
1124,306
1132,311
1138,310
1143,300
1150,302
1156,313
1162,308
1168,302
1174,310
1180,313
1186,308
1192,305
1198,315
1204,308
1210,306
1217,318
1223,307
1229,321
1234,310
1241,314
1247,317
1253,318
1258,318
1265,313
1271,321
1276,314
1283,323
1290,322
1295,311
1302,320
1308,313
1314,324
1320,321
1326,322
1332,324
1338,324
1343,322
1349,316
1355,328
1361,317
1367,315
1374,316
1381,321
1386,325
1392,322
1399,330
1404,328
1410,326
1416,324
1422,322
1428,321
1435,330
1441,333
1446,325
1454,322
1460,321
1466,331
1472,320
1477,327
1483,324
1489,328
1496,324
1502,325
1508,321
1514,322
1520,324
1526,323
1531,335
1539,326
1545,324
1551,327
1557,330
1563,328
1569,337
1575,331
1580,333
1587,331
1593,336
1599,337
1605,328
1612,337
1618,338
1624,342
1629,338
1636,337
1642,340
1648,339
1654,343
1659,342
1666,343
1672,330
1677,333
1684,330
1691,333
1696,340
1703,335
1708,333
1715,334
1720,343
1727,339
1733,331
1738,333
1744,332
1751,332
1757,336
1763,340
1770,338
1776,345
1781,342
1788,346
1793,343
1799,335
1806,343
1811,346
1817,342
1823,340
1830,347
1836,345
1843,339
1849,346
1855,345
1861,348
1866,338
1873,349
1878,340
1885,345
1891,339
1897,336
1903,343
1909,349
1915,338
1922,349
1927,345
1934,350
1940,342
1946,350
1951,344
1958,346
1964,339
1970,351
1976,340
1982,346
1988,352
1993,340
2001,341
2007,346
2013,344
2019,343
2025,352
2031,348
2036,350
2043,348
2049,343
2055,355
2060,342
2067,357
2074,352
2079,354
2086,341
2092,351
2098,346
2104,342
2109,353
2116,344
2121,347
2127,347
2134,346
2140,343
2146,356
2153,345
2159,353
2164,356
2171,359
2176,347
2183,359
2189,346
2195,358
2201,354
2206,345
2213,358
2219,349
2225,347
2232,356
2238,358
2243,346
2249,356
2255,352
2261,349
2268,345
2274,344
2280,352
2286,346
2291,355
2298,356
2304,349
2311,348
2317,353
2323,350
2328,354
2335,349
2341,346
2347,348
2353,348
2359,350
2364,360
2371,357
2376,349
2384,360
2390,360
2396,350
2402,358
2408,361
2413,352
2420,356
2426,357
2432,353
2438,347
2444,360
2450,350
2457,361
2463,352
2468,356
2475,349
2481,349
2486,354
2493,354
2498,356
2505,350
2510,361
2517,354
2523,353
2529,359
2536,358
2541,356
2547,358
2554,357
2559,353
2566,358
2572,362
2578,348
2583,361
2590,358
2596,358
2602,349
2608,360
2615,352
2621,357
2626,364
2633,361
2639,359
2645,352
2651,364
2656,360
2663,354
2668,353
2675,352
2681,350
